timestamp,speed_kmh,rpm,co2_ppm,co_ppm,smoke_ppm,safety_rating
2026-09-19 14:52:57.490358,64.4,2655.0,1095.2,33.7,191.1,Warning
2026-09-19 14:53:00.490358,58.5,2152.0,1061.0,36.0,121.2,Warning
2026-09-19 14:53:03.490358,60.9,2594.0,1152.3,24.8,132.9,Warning
2026-09-19 14:53:06.490358,58.4,2376.0,1059.9,38.8,199.7,Warning
2026-09-19 14:53:09.490358,71.9,2681.0,1174.5,40.3,197.5,Warning
2026-09-19 14:53:12.490358,67.0,2510.0,1116.6,29.5,153.2,Warning
2026-09-19 14:53:15.490358,67.8,2458.0,1186.4,30.1,157.2,Warning
2026-09-19 14:53:18.490358,64.2,2585.0,1191.8,42.4,231.9,Warning
2026-09-19 14:53:21.490358,54.0,2172.0,1050.2,33.7,166.3,Warning
2026-09-19 14:53:24.490358,56.1,1908.0,1052.4,33.5,158.7,Warning
2026-09-19 14:53:27.490358,60.3,2139.0,1083.6,30.0,149.4,Warning
2026-09-19 14:53:30.490358,50.8,2041.0,910.6,23.0,109.5,Warning
2026-09-19 14:53:33.490358,59.5,2333.0,1105.4,29.5,140.1,Warning
2026-09-19 14:53:36.490358,53.7,2134.0,1035.0,36.7,159.7,Warning
2026-09-19 14:53:39.490358,52.0,2283.0,1033.3,30.1,164.9,Warning
2026-09-19 14:53:42.490358,56.4,1918.0,1023.1,40.5,169.0,Warning
2026-09-19 14:53:45.490358,54.1,2173.0,1017.2,55.8,249.9,Danger
2026-09-19 14:53:48.490358,49.0,1753.0,975.6,52.5,217.7,Danger
2026-09-19 14:53:51.490358,55.6,2303.0,1085.4,73.6,298.3,Danger
2026-09-19 14:53:54.490358,43.3,1868.0,931.2,69.7,315.0,Danger
2026-09-19 14:53:57.490358,50.7,2131.0,1089.0,82.1,379.3,Danger
2026-09-19 14:54:00.490358,49.5,1909.0,1013.4,86.1,411.6,Danger
2026-09-19 14:54:03.490358,43.9,2090.0,900.4,94.5,421.5,Danger
2026-09-19 14:54:06.490358,46.0,2107.0,963.0,105.3,416.3,Danger
2026-09-19 14:54:09.490358,37.0,1813.0,870.2,89.5,417.8,Danger
2026-09-19 14:54:12.490358,46.8,1951.0,886.8,90.4,433.5,Danger
2026-09-19 14:54:15.490358,40.2,1891.0,985.4,102.0,468.7,Danger
2026-09-19 14:54:18.490358,37.4,1629.0,927.2,88.7,439.2,Danger
2026-09-19 14:54:21.490358,44.1,2032.0,974.5,91.7,405.6,Danger
2026-09-19 14:54:24.490358,34.3,1904.0,880.9,112.3,528.8,Danger
2026-09-19 14:54:27.490358,29.7,1702.0,782.0,93.9,417.7,Danger
2026-09-19 14:54:30.490358,27.8,1386.0,803.3,100.4,433.9,Danger
2026-09-19 14:54:33.490358,37.6,1793.0,934.1,89.5,374.2,Danger
2026-09-19 14:54:36.490358,27.0,1282.0,774.3,90.0,394.0,Danger
2026-09-19 14:54:39.490358,41.1,1914.0,827.8,90.2,411.3,Danger
2026-09-19 14:54:42.490358,20.9,1390.0,758.0,75.9,321.4,Danger
2026-09-19 14:54:45.490358,38.7,1487.0,904.1,79.4,357.5,Danger
2026-09-19 14:54:48.490358,30.2,1382.0,847.3,72.1,323.9,Danger
2026-09-19 14:54:51.490358,27.7,1449.0,850.4,57.8,245.4,Danger
2026-09-19 14:54:54.490358,24.4,1365.0,820.6,39.0,167.9,Warning
2026-09-19 14:54:57.490358,28.1,1321.0,835.1,33.3,154.6,Warning
2026-09-19 14:55:00.490358,24.9,1481.0,847.1,25.8,113.8,Warning
2026-09-19 14:55:03.490358,29.6,1578.0,776.3,19.4,105.9,Safe
2026-09-19 14:55:06.490358,23.7,1364.0,809.9,25.1,143.1,Warning
2026-09-19 14:55:09.490358,22.9,1260.0,808.5,20.1,77.5,Warning
2026-09-19 14:55:12.490358,19.4,1443.0,705.8,18.8,116.4,Safe
2026-09-19 14:55:15.490358,20.0,1549.0,700.2,21.1,124.4,Warning
2026-09-19 14:55:18.490358,21.0,1252.0,737.9,34.0,149.2,Warning
2026-09-19 14:55:21.490358,10.0,958.0,653.5,31.2,142.4,Warning
2026-09-19 14:55:24.490358,10.9,1147.0,717.7,26.3,160.7,Warning
2026-09-19 14:55:27.490358,20.6,1261.0,740.0,27.9,110.9,Warning
2026-09-19 14:55:30.490358,16.9,1201.0,700.9,23.0,117.6,Warning
2026-09-19 14:55:33.490358,14.3,1269.0,690.2,20.4,68.4,Warning
2026-09-19 14:55:36.490358,14.6,878.0,761.4,11.0,65.8,Safe
2026-09-19 14:55:39.490358,15.5,1385.0,724.4,22.9,114.7,Warning
2026-09-19 14:55:42.490358,10.3,1069.0,675.5,25.0,123.2,Warning
2026-09-19 14:55:45.490358,8.5,950.0,663.2,11.6,91.4,Safe
2026-09-19 14:55:48.490358,12.7,1103.0,753.0,19.1,69.7,Safe
2026-09-19 14:55:51.490358,6.2,948.0,619.3,16.9,51.2,Safe
2026-09-19 14:55:54.490358,12.5,853.0,752.5,18.5,118.5,Safe
2026-09-19 14:55:57.490358,1.4,1058.0,619.3,20.5,75.0,Warning
2026-09-19 14:56:00.490358,14.5,1168.0,709.4,28.5,143.3,Warning
2026-09-19 14:56:03.490358,11.2,1146.0,789.5,24.0,101.3,Warning
2026-09-19 14:56:06.490358,9.6,1183.0,634.7,10.2,67.1,Safe
2026-09-19 14:56:09.490358,12.8,967.0,688.2,29.3,129.3,Warning
2026-09-19 14:56:12.490358,15.8,1266.0,677.0,20.6,67.6,Warning
2026-09-19 14:56:15.490358,12.1,1063.0,735.2,36.3,164.0,Warning
2026-09-19 14:56:18.490358,0.0,927.0,667.6,24.7,141.4,Warning
2026-09-19 14:56:21.490358,0.0,700.0,666.8,15.9,40.3,Safe
2026-09-19 14:56:24.490358,3.0,860.0,672.8,16.5,89.4,Safe
2026-09-19 14:56:27.490358,6.0,859.0,639.9,21.1,79.1,Warning
2026-09-19 14:56:30.490358,8.2,1070.0,651.1,21.1,103.3,Warning
2026-09-19 14:56:33.490358,1.8,916.0,547.6,12.5,61.5,Safe
2026-09-19 14:56:36.490358,6.2,849.0,731.1,15.8,70.5,Safe
2026-09-19 14:56:39.490358,1.4,728.0,629.8,19.5,101.6,Safe
2026-09-19 14:56:42.490358,2.0,834.0,596.4,16.7,75.4,Safe
2026-09-19 14:56:45.490358,0.0,700.0,653.1,13.1,57.0,Safe
2026-09-19 14:56:48.490358,0.4,936.0,564.2,8.2,59.6,Safe
2026-09-19 14:56:51.490358,0.0,745.0,616.3,14.2,28.4,Safe
2026-09-19 14:56:54.490358,0.2,700.0,594.6,25.4,124.2,Warning
2026-09-19 14:56:57.490358,10.4,1004.0,708.9,9.4,49.8,Safe
2026-09-19 14:57:00.490358,0.5,700.0,601.7,26.9,119.7,Warning
2026-09-19 14:57:03.490358,18.6,1020.0,690.7,30.8,156.1,Warning
2026-09-19 14:57:06.490358,8.1,817.0,667.7,46.4,207.6,Warning
2026-09-19 14:57:09.490358,6.8,986.0,696.1,63.2,194.1,Danger
2026-09-19 14:57:12.490358,1.8,1044.0,613.3,69.9,256.0,Danger
2026-09-19 14:57:15.490358,9.9,1094.0,710.1,84.5,315.8,Danger
2026-09-19 14:57:18.490358,3.8,805.0,588.9,98.9,363.8,Danger
2026-09-19 14:57:21.490358,7.7,1060.0,660.4,129.0,468.3,Danger
2026-09-19 14:57:24.490358,20.3,1238.0,737.1,99.0,369.0,Danger
2026-09-19 14:57:27.490358,7.4,881.0,689.1,109.5,376.7,Danger
2026-09-19 14:57:30.490358,14.1,979.0,713.9,100.3,354.4,Danger
2026-09-19 14:57:33.490358,5.3,700.0,670.0,102.6,388.3,Danger
2026-09-19 14:57:36.490358,9.2,970.0,716.7,122.0,438.0,Danger
2026-09-19 14:57:39.490358,18.7,1292.0,777.5,103.0,387.3,Danger
2026-09-19 14:57:42.490358,7.3,968.0,669.4,82.4,283.6,Danger
2026-09-19 14:57:45.490358,20.1,1240.0,721.0,81.8,331.6,Danger
2026-09-19 14:57:48.490358,15.2,1039.0,721.7,68.4,246.8,Danger
2026-09-19 14:57:51.490358,9.5,1130.0,654.9,34.6,127.9,Warning
2026-09-19 14:57:54.490358,16.2,1007.0,715.8,24.7,133.3,Warning
2026-09-19 14:57:57.490358,18.6,1382.0,733.9,16.6,77.3,Safe
2026-09-19 14:58:00.490358,17.6,1090.0,701.6,30.8,149.8,Warning
2026-09-19 14:58:03.490358,7.4,872.0,580.9,20.7,102.4,Warning
2026-09-19 14:58:06.490358,12.4,890.0,672.5,21.5,131.6,Warning
2026-09-19 14:58:09.490358,15.6,1115.0,732.7,23.5,113.3,Warning
2026-09-19 14:58:12.490358,17.3,1379.0,684.6,25.3,117.9,Warning
2026-09-19 14:58:15.490358,21.7,1419.0,773.8,15.7,97.0,Safe
2026-09-19 14:58:18.490358,20.3,1455.0,838.5,25.9,173.4,Warning
2026-09-19 14:58:21.490358,13.7,1220.0,750.1,17.5,104.3,Safe
2026-09-19 14:58:24.490358,23.1,1213.0,850.9,31.9,141.6,Warning
2026-09-19 14:58:27.490358,25.2,1381.0,817.5,25.9,97.7,Warning
2026-09-19 14:58:30.490358,25.9,1331.0,854.2,22.8,100.3,Warning
2026-09-19 14:58:33.490358,29.5,1737.0,807.2,21.4,112.4,Warning
2026-09-19 14:58:36.490358,29.3,1352.0,808.4,18.2,64.0,Safe
2026-09-19 14:58:39.490358,28.4,1644.0,717.6,20.8,98.3,Warning
2026-09-19 14:58:42.490358,26.8,1603.0,861.6,31.6,175.5,Warning
2026-09-19 14:58:45.490358,19.8,1570.0,820.3,26.2,125.8,Warning
2026-09-19 14:58:48.490358,31.3,1522.0,828.5,38.0,129.3,Warning
2026-09-19 14:58:51.490358,31.3,1689.0,840.0,20.4,115.7,Warning
2026-09-19 14:58:54.490358,32.7,1959.0,831.1,33.5,154.4,Warning
2026-09-19 14:58:57.490358,26.0,1357.0,823.2,25.5,103.5,Warning
2026-09-19 14:59:00.490358,28.0,1271.0,869.3,33.8,185.2,Warning
2026-09-19 14:59:03.490358,39.8,1513.0,848.6,34.8,123.0,Warning
2026-09-19 14:59:06.490358,35.4,1792.0,899.7,20.8,87.1,Warning
2026-09-19 14:59:09.490358,40.1,1520.0,909.8,18.5,122.3,Safe
2026-09-19 14:59:12.490358,37.9,1693.0,908.1,25.1,91.6,Warning
2026-09-19 14:59:15.490358,39.0,1842.0,930.8,36.1,116.2,Warning
2026-09-19 14:59:18.490358,44.7,1945.0,950.0,21.3,100.8,Warning
2026-09-19 14:59:21.490358,38.5,1827.0,904.0,21.1,107.0,Warning
2026-09-19 14:59:24.490358,42.7,1900.0,932.9,23.4,132.5,Warning
2026-09-19 14:59:27.490358,41.0,2016.0,966.7,24.0,104.4,Warning
2026-09-19 14:59:30.490358,42.2,1713.0,954.5,47.9,167.3,Warning
2026-09-19 14:59:33.490358,43.9,1797.0,960.3,71.1,274.5,Danger
2026-09-19 14:59:36.490358,47.7,1876.0,930.5,85.1,295.8,Danger
2026-09-19 14:59:39.490358,45.2,2056.0,946.8,120.6,397.9,Danger
2026-09-19 14:59:42.490358,55.0,2310.0,1075.8,106.3,382.2,Danger
2026-09-19 14:59:45.490358,45.3,2000.0,963.8,115.5,393.3,Danger
2026-09-19 14:59:48.490358,49.9,2225.0,1025.4,112.2,393.9,Danger
2026-09-19 14:59:51.490358,49.7,1865.0,1067.9,120.3,426.2,Danger
2026-09-19 14:59:54.490358,60.1,2553.0,1122.5,116.6,397.4,Danger
2026-09-19 14:59:57.490358,54.9,2401.0,1042.8,107.8,360.7,Danger
2026-09-19 15:00:00.490358,60.1,2412.0,1060.1,95.6,353.8,Danger
2026-09-19 15:00:03.490358,48.5,2279.0,885.6,71.9,248.3,Danger
2026-09-19 15:00:06.490358,58.2,2006.0,1058.8,60.5,285.9,Danger
2026-09-19 15:00:09.490358,62.3,2278.0,1085.1,22.5,121.6,Warning
2026-09-19 15:00:12.490358,59.2,2169.0,1088.9,32.8,140.1,Warning
2026-09-19 15:00:15.490358,65.0,2533.0,1113.8,30.0,130.3,Warning
2026-09-19 15:00:18.490358,58.0,2092.0,1051.1,19.8,145.8,Safe
2026-09-19 15:00:21.490358,68.5,2626.0,1076.8,48.0,249.6,Warning
2026-09-19 15:00:24.490358,73.8,2851.0,1152.8,33.1,188.0,Warning
2026-09-19 15:00:27.490358,61.3,2438.0,1109.7,39.8,207.8,Warning
2026-09-19 15:00:30.490358,61.7,2386.0,1162.5,30.7,181.2,Warning
2026-09-19 15:00:33.490358,72.0,2452.0,1172.2,41.7,213.3,Warning
2026-09-19 15:00:36.490358,73.4,2508.0,1200.4,34.2,182.5,Warning
2026-09-19 15:00:39.490358,63.6,2578.0,1147.2,38.6,179.7,Warning
2026-09-19 15:00:42.490358,64.9,2539.0,1086.5,24.3,157.7,Warning
2026-09-19 15:00:45.490358,66.2,2450.0,1144.6,29.8,123.8,Warning
2026-09-19 15:00:48.490358,61.6,2277.0,1063.1,35.4,182.2,Warning
2026-09-19 15:00:51.490358,64.4,2105.0,1149.4,52.0,268.2,Danger
2026-09-19 15:00:54.490358,64.5,2253.0,1122.3,62.0,319.2,Danger
2026-09-19 15:00:57.490358,66.3,2744.0,1142.2,80.8,426.9,Danger
2026-09-19 15:01:00.490358,70.5,2370.0,1132.7,85.2,480.5,Danger
2026-09-19 15:01:03.490358,72.4,2637.0,1207.1,109.2,574.8,Danger
2026-09-19 15:01:06.490358,79.4,2937.0,1318.8,95.4,533.6,Danger
2026-09-19 15:01:09.490358,67.1,2290.0,1096.7,85.8,500.7,Danger
2026-09-19 15:01:12.490358,77.5,2764.0,1206.1,97.7,569.9,Danger
2026-09-19 15:01:15.490358,71.9,2737.0,1184.2,104.1,532.4,Danger
2026-09-19 15:01:18.490358,73.0,2628.0,1215.8,96.9,538.4,Danger
2026-09-19 15:01:21.490358,77.0,3155.0,1193.5,100.6,553.4,Danger
2026-09-19 15:01:24.490358,68.3,2257.0,1033.0,83.9,495.5,Danger
2026-09-19 15:01:27.490358,76.1,2861.0,1262.9,104.9,557.3,Danger
2026-09-19 15:01:30.490358,75.2,2654.0,1232.1,94.3,520.3,Danger
2026-09-19 15:01:33.490358,77.0,2842.0,1146.5,95.3,523.4,Danger
2026-09-19 15:01:36.490358,76.2,2770.0,1185.1,93.6,534.5,Danger
2026-09-19 15:01:39.490358,87.1,2868.0,1359.7,75.0,405.3,Danger
2026-09-19 15:01:42.490358,71.7,2628.0,1231.8,76.2,420.8,Danger
2026-09-19 15:01:45.490358,72.3,2330.0,1216.2,45.4,237.4,Warning
2026-09-19 15:01:48.490358,71.9,2688.0,1168.0,34.1,198.5,Warning
2026-09-19 15:01:51.490358,72.2,2650.0,1181.0,22.9,115.1,Warning
2026-09-19 15:01:54.490358,71.7,2689.0,1168.7,38.1,205.7,Warning
2026-09-19 15:01:57.490358,80.8,2978.0,1291.4,42.5,232.6,Warning
2026-09-19 15:02:00.490358,81.8,2901.0,1219.6,40.2,189.3,Warning
2026-09-19 15:02:03.490358,71.7,2615.0,1141.5,44.7,204.3,Warning
2026-09-19 15:02:06.490358,70.2,2423.0,1202.2,31.8,144.9,Warning
2026-09-19 15:02:09.490358,76.5,2606.0,1210.3,26.4,170.6,Warning
2026-09-19 15:02:12.490358,71.1,2756.0,1224.3,28.0,125.8,Warning
2026-09-19 15:02:15.490358,76.8,2935.0,1187.3,30.2,186.3,Warning
2026-09-19 15:02:18.490358,74.3,2622.0,1192.2,43.4,191.5,Warning
2026-09-19 15:02:21.490358,65.4,2441.0,1085.9,33.9,147.6,Warning
2026-09-19 15:02:24.490358,80.3,2671.0,1242.5,45.5,234.7,Warning
2026-09-19 15:02:27.490358,81.1,3003.0,1189.7,49.5,215.0,Warning
2026-09-19 15:02:30.490358,68.6,2615.0,1129.3,41.1,209.5,Warning
2026-09-19 15:02:33.490358,69.2,2822.0,1096.5,33.1,148.5,Warning
2026-09-19 15:02:36.490358,72.1,2471.0,1204.6,32.1,125.7,Warning
2026-09-19 15:02:39.490358,71.8,2538.0,1203.0,29.2,144.5,Warning
2026-09-19 15:02:42.490358,72.8,2656.0,1113.5,37.2,198.6,Warning
2026-09-19 15:02:45.490358,79.0,2872.0,1285.3,35.0,189.7,Warning
2026-09-19 15:02:48.490358,67.4,2453.0,1239.3,50.5,241.0,Danger
2026-09-19 15:02:51.490358,63.7,2261.0,1111.2,36.1,167.0,Warning
2026-09-19 15:02:54.490358,60.1,2434.0,1054.9,24.2,117.9,Warning
2026-09-19 15:02:57.490358,62.6,2473.0,1213.8,30.3,144.2,Warning
2026-09-19 15:03:00.490358,65.3,2296.0,1070.0,33.8,200.7,Warning
2026-09-19 15:03:03.490358,73.7,2846.0,1190.6,34.2,146.1,Warning
2026-09-19 15:03:06.490358,61.4,2510.0,1098.2,39.0,176.4,Warning
2026-09-19 15:03:09.490358,64.3,2427.0,1167.9,29.1,140.8,Warning
2026-09-19 15:03:12.490358,62.2,2368.0,1112.2,29.7,166.7,Warning
2026-09-19 15:03:15.490358,67.4,2568.0,1119.2,46.0,211.0,Warning
2026-09-19 15:03:18.490358,73.2,2501.0,1147.6,38.5,214.4,Warning
2026-09-19 15:03:21.490358,57.0,2230.0,1042.5,51.6,232.3,Danger
2026-09-19 15:03:24.490358,56.3,1885.0,1010.2,27.5,120.5,Warning
2026-09-19 15:03:27.490358,63.0,2507.0,1106.2,33.3,159.2,Warning
2026-09-19 15:03:30.490358,60.3,2073.0,1059.6,20.3,127.1,Warning
2026-09-19 15:03:33.490358,65.1,2654.0,1061.2,30.6,145.6,Warning
2026-09-19 15:03:36.490358,57.8,2196.0,1112.8,36.1,201.9,Warning
2026-09-19 15:03:39.490358,52.1,2071.0,996.9,23.7,132.1,Warning
2026-09-19 15:03:42.490358,55.8,2102.0,996.0,31.1,129.0,Warning
2026-09-19 15:03:45.490358,57.4,2192.0,1052.5,22.4,103.0,Warning
2026-09-19 15:03:48.490358,54.9,2386.0,1042.1,28.6,138.5,Warning
2026-09-19 15:03:51.490358,52.3,1734.0,948.5,22.7,97.3,Warning
2026-09-19 15:03:54.490358,54.0,2342.0,1045.6,25.2,106.2,Warning
2026-09-19 15:03:57.490358,53.5,2188.0,986.0,21.9,101.5,Warning
2026-09-19 15:04:00.490358,53.5,1956.0,1096.2,27.9,123.4,Warning
2026-09-19 15:04:03.490358,48.7,1857.0,1010.7,42.6,164.7,Warning
2026-09-19 15:04:06.490358,43.6,2140.0,932.4,32.6,118.5,Warning
2026-09-19 15:04:09.490358,44.0,1759.0,922.4,29.6,126.8,Warning
2026-09-19 15:04:12.490358,48.2,1833.0,981.6,31.5,164.6,Warning
2026-09-19 15:04:15.490358,37.0,1896.0,920.6,30.2,145.8,Warning
2026-09-19 15:04:18.490358,41.8,1897.0,933.7,13.1,119.6,Safe
2026-09-19 15:04:21.490358,36.9,1583.0,886.8,21.5,132.5,Warning
2026-09-19 15:04:24.490358,37.9,1781.0,905.9,27.1,149.1,Warning
2026-09-19 15:04:27.490358,43.1,1724.0,920.6,15.2,100.4,Safe
2026-09-19 15:04:30.490358,36.6,1879.0,878.8,29.1,158.1,Warning
2026-09-19 15:04:33.490358,34.8,1828.0,794.6,28.6,179.0,Warning
2026-09-19 15:04:36.490358,26.6,1546.0,852.1,19.3,86.0,Safe
2026-09-19 15:04:39.490358,36.1,1757.0,900.7,33.3,121.1,Warning
2026-09-19 15:04:42.490358,34.5,1927.0,845.2,31.2,141.6,Warning
2026-09-19 15:04:45.490358,41.1,1826.0,1004.4,31.2,127.7,Warning
2026-09-19 15:04:48.490358,27.6,1314.0,824.6,30.3,146.7,Warning
2026-09-19 15:04:51.490358,29.2,1598.0,792.5,13.1,89.3,Safe
2026-09-19 15:04:54.490358,28.4,1822.0,861.2,21.4,127.1,Warning
2026-09-19 15:04:57.490358,34.0,1497.0,887.8,18.8,86.8,Safe
2026-09-19 15:05:00.490358,24.6,1361.0,812.8,25.9,140.5,Warning
2026-09-19 15:05:03.490358,25.5,1500.0,787.0,18.9,106.2,Safe
2026-09-19 15:05:06.490358,26.2,1446.0,827.4,17.1,78.8,Safe
2026-09-19 15:05:09.490358,23.1,1231.0,774.5,26.6,142.0,Warning
2026-09-19 15:05:12.490358,19.0,1444.0,774.3,18.6,68.0,Safe
2026-09-19 15:05:15.490358,21.3,1680.0,694.2,27.1,162.3,Warning
2026-09-19 15:05:18.490358,24.8,1449.0,781.0,31.8,130.9,Warning
2026-09-19 15:05:21.490358,13.4,1000.0,776.2,19.1,110.5,Safe
2026-09-19 15:05:24.490358,18.4,1027.0,716.2,14.6,33.1,Safe
2026-09-19 15:05:27.490358,13.4,1173.0,682.7,19.8,93.4,Safe
2026-09-19 15:05:30.490358,22.0,1516.0,758.2,24.7,127.0,Warning
2026-09-19 15:05:33.490358,7.6,1062.0,612.5,31.6,138.6,Warning
2026-09-19 15:05:36.490358,11.7,1092.0,605.2,28.4,115.2,Warning
2026-09-19 15:05:39.490358,15.6,1102.0,715.8,24.7,118.7,Warning
2026-09-19 15:05:42.490358,20.9,1158.0,772.3,19.1,110.4,Safe
2026-09-19 15:05:45.490358,12.0,1226.0,694.0,33.6,159.1,Warning
2026-09-19 15:05:48.490358,8.9,1160.0,665.5,26.1,152.8,Warning
2026-09-19 15:05:51.490358,20.5,1080.0,765.4,23.9,98.0,Warning
2026-09-19 15:05:54.490358,3.2,1119.0,666.6,45.5,211.7,Warning
2026-09-19 15:05:57.490358,0.0,886.0,592.4,30.1,130.1,Warning
2026-09-19 15:06:00.490358,11.5,1298.0,669.3,20.3,94.9,Warning
2026-09-19 15:06:03.490358,6.3,756.0,639.2,23.1,94.3,Warning
2026-09-19 15:06:06.490358,3.2,700.0,649.0,15.5,102.8,Safe
2026-09-19 15:06:09.490358,11.4,1063.0,747.8,23.5,85.8,Warning
2026-09-19 15:06:12.490358,8.7,1092.0,644.3,19.6,90.2,Safe
2026-09-19 15:06:15.490358,4.2,1176.0,637.9,28.0,157.8,Warning
2026-09-19 15:06:18.490358,0.3,914.0,616.0,20.2,84.4,Warning
2026-09-19 15:06:21.490358,10.8,1032.0,646.3,24.6,131.9,Warning
2026-09-19 15:06:24.490358,9.4,880.0,675.6,15.8,96.8,Safe
2026-09-19 15:06:27.490358,5.3,1118.0,584.1,20.8,63.8,Warning
2026-09-19 15:06:30.490358,14.9,1027.0,648.1,24.4,96.6,Warning
2026-09-19 15:06:33.490358,0.1,1046.0,615.3,35.6,180.0,Warning
2026-09-19 15:06:36.490358,0.0,757.0,584.6,15.4,67.7,Safe
2026-09-19 15:06:39.490358,1.7,1081.0,621.7,25.9,113.1,Warning
2026-09-19 15:06:42.490358,4.8,1023.0,638.0,20.8,89.1,Warning
2026-09-19 15:06:45.490358,6.2,935.0,610.8,12.4,76.0,Safe
2026-09-19 15:06:48.490358,3.8,817.0,628.5,13.8,46.4,Safe
2026-09-19 15:06:51.490358,6.8,918.0,604.9,16.4,64.0,Safe
2026-09-19 15:06:54.490358,0.0,864.0,655.6,18.8,77.1,Safe
2026-09-19 15:06:57.490358,12.4,1121.0,644.8,16.7,79.4,Safe
2026-09-19 15:07:00.490358,4.9,833.0,631.1,16.5,78.6,Safe
2026-09-19 15:07:03.490358,11.0,1051.0,646.4,15.9,57.8,Safe
2026-09-19 15:07:06.490358,7.3,995.0,681.5,17.8,85.6,Safe
2026-09-19 15:07:09.490358,8.1,700.0,651.8,9.9,56.1,Safe
2026-09-19 15:07:12.490358,8.9,1092.0,650.8,15.8,65.9,Safe
2026-09-19 15:07:15.490358,8.6,869.0,703.2,11.1,82.5,Safe
2026-09-19 15:07:18.490358,9.9,875.0,680.6,19.2,86.6,Safe
2026-09-19 15:07:21.490358,13.7,890.0,730.4,17.0,75.9,Safe
2026-09-19 15:07:24.490358,8.4,742.0,628.3,16.7,67.4,Safe
2026-09-19 15:07:27.490358,11.4,882.0,635.2,12.8,57.2,Safe
2026-09-19 15:07:30.490358,7.9,891.0,667.3,13.7,124.6,Safe
2026-09-19 15:07:33.490358,16.0,1493.0,715.4,28.8,72.6,Warning
2026-09-19 15:07:36.490358,5.9,870.0,672.6,21.5,95.6,Warning
2026-09-19 15:07:39.490358,18.9,1299.0,747.8,24.0,114.0,Warning
2026-09-19 15:07:42.490358,10.2,1116.0,690.2,34.1,169.8,Warning
2026-09-19 15:07:45.490358,3.9,917.0,566.3,15.1,96.7,Safe
2026-09-19 15:07:48.490358,12.3,1097.0,774.1,19.7,73.9,Safe
2026-09-19 15:07:51.490358,8.9,844.0,664.9,22.9,82.8,Warning
2026-09-19 15:07:54.490358,17.2,1449.0,765.8,19.7,71.4,Safe
2026-09-19 15:07:57.490358,10.5,1333.0,650.4,20.8,116.9,Warning
2026-09-19 15:08:00.490358,12.3,854.0,710.4,17.4,72.6,Safe
2026-09-19 15:08:03.490358,5.8,791.0,594.3,17.0,69.6,Safe
2026-09-19 15:08:06.490358,13.8,1103.0,728.3,20.2,69.3,Warning
2026-09-19 15:08:09.490358,4.7,774.0,623.6,21.8,73.8,Warning
2026-09-19 15:08:12.490358,9.8,1120.0,679.3,42.7,202.8,Warning
2026-09-19 15:08:15.490358,22.4,1250.0,806.7,34.6,167.8,Warning
2026-09-19 15:08:18.490358,23.4,1709.0,737.6,9.1,72.8,Safe
2026-09-19 15:08:21.490358,22.5,1540.0,752.3,28.6,175.7,Warning
2026-09-19 15:08:24.490358,16.4,1242.0,749.6,15.7,66.2,Safe
2026-09-19 15:08:27.490358,21.9,1503.0,859.5,27.5,97.2,Warning
2026-09-19 15:08:30.490358,23.1,1544.0,779.4,23.0,96.3,Warning
2026-09-19 15:08:33.490358,18.3,1173.0,770.2,24.6,119.1,Warning
2026-09-19 15:08:36.490358,32.6,1493.0,856.6,36.9,183.4,Warning
2026-09-19 15:08:39.490358,30.5,1574.0,921.6,29.4,137.3,Warning
2026-09-19 15:08:42.490358,26.0,1580.0,738.2,23.0,105.7,Warning
2026-09-19 15:08:45.490358,28.3,1528.0,830.0,26.4,107.2,Warning
2026-09-19 15:08:48.490358,30.2,1319.0,776.8,29.7,130.5,Warning
2026-09-19 15:08:51.490358,20.0,1180.0,660.0,13.5,62.9,Safe
2026-09-19 15:08:54.490358,30.1,1540.0,852.4,30.5,147.4,Warning
2026-09-19 15:08:57.490358,29.0,1513.0,837.2,19.8,105.2,Safe
2026-09-19 15:09:00.490358,28.4,1807.0,816.1,26.0,128.5,Warning
2026-09-19 15:09:03.490358,33.1,1420.0,860.7,43.6,205.6,Warning
2026-09-19 15:09:06.490358,44.6,1991.0,1080.7,33.0,158.1,Warning
2026-09-19 15:09:09.490358,39.9,2021.0,909.0,41.9,186.5,Warning
2026-09-19 15:09:12.490358,34.9,2014.0,900.0,30.5,118.8,Warning
2026-09-19 15:09:15.490358,41.8,1783.0,908.1,37.6,187.1,Warning
2026-09-19 15:09:18.490358,47.0,2049.0,987.8,15.8,149.5,Safe
2026-09-19 15:09:21.490358,45.7,2029.0,956.3,37.0,162.0,Warning
2026-09-19 15:09:24.490358,42.5,1892.0,923.5,37.6,199.5,Warning
2026-09-19 15:09:27.490358,40.1,1787.0,993.2,40.9,225.3,Warning
2026-09-19 15:09:30.490358,47.9,2062.0,1030.1,52.6,308.9,Danger
2026-09-19 15:09:33.490358,47.4,1606.0,985.0,47.8,265.5,Warning
2026-09-19 15:09:36.490358,51.0,2178.0,916.1,61.1,361.8,Danger
2026-09-19 15:09:39.490358,50.8,2089.0,992.0,58.5,383.3,Danger
2026-09-19 15:09:42.490358,54.0,2115.0,1139.7,66.7,446.1,Danger
2026-09-19 15:09:45.490358,47.1,2284.0,967.5,77.2,460.8,Danger
2026-09-19 15:09:48.490358,57.4,2134.0,1103.3,85.6,516.2,Danger
2026-09-19 15:09:51.490358,52.8,2061.0,1080.4,85.2,533.9,Danger
